Year,STATE,STATENAME,ST_CASE,VEH_NO,DRDISTRACT,DRDISTRACTNAME
2020,4,Arizona,40240,2,0,Not Distracted
2020,4,Arizona,40240,3,0,Not Distracted
2020,4,Arizona,40241,1,0,Not Distracted
2020,4,Arizona,40241,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40242,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40242,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40242,3,0,Not Distracted
2020,4,Arizona,40243,1,0,Not Distracted
2020,4,Arizona,40243,2,0,Not Distracted
2020,4,Arizona,40243,3,0,Not Distracted
2020,4,Arizona,40243,4,0,Not Distracted
2020,4,Arizona,40244,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40244,2,0,Not Distracted
2020,4,Arizona,40245,1,0,Not Distracted
2020,4,Arizona,40246,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40246,2,0,Not Distracted
2020,4,Arizona,40247,1,0,Not Distracted
2020,4,Arizona,40247,2,0,Not Distracted
2020,4,Arizona,40248,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40248,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40249,1,0,Not Distracted
2020,4,Arizona,40249,2,0,Not Distracted
2020,4,Arizona,40250,1,0,Not Distracted
2020,4,Arizona,40251,1,92,"Distraction (Distracted), Details Unknown"
2020,4,Arizona,40252,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40252,2,0,Not Distracted
2020,4,Arizona,40253,1,0,Not Distracted
2020,4,Arizona,40254,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40254,2,0,Not Distracted
2020,4,Arizona,40255,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40256,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40256,2,0,Not Distracted
2020,4,Arizona,40257,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40257,2,0,Not Distracted
2020,4,Arizona,40257,3,0,Not Distracted
2020,4,Arizona,40257,4,0,Not Distracted
2020,4,Arizona,40258,1,0,Not Distracted
2020,4,Arizona,40258,2,0,Not Distracted
2020,4,Arizona,40259,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40260,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40261,1,0,Not Distracted
2020,4,Arizona,40262,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40263,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40263,2,0,Not Distracted
2020,4,Arizona,40263,3,0,Not Distracted
2020,4,Arizona,40264,1,0,Not Distracted
2020,4,Arizona,40265,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40266,1,0,Not Distracted
2020,4,Arizona,40267,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40268,1,0,Not Distracted
2020,4,Arizona,40269,1,0,Not Distracted
2020,4,Arizona,40269,2,0,Not Distracted
2020,4,Arizona,40270,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40270,2,0,Not Distracted
2020,4,Arizona,40271,1,98,Other Distraction [Specify:]
2020,4,Arizona,40272,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40273,1,98,Other Distraction [Specify:]
2020,4,Arizona,40274,1,0,Not Distracted
2020,4,Arizona,40275,1,0,Not Distracted
2020,4,Arizona,40276,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40276,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40277,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40277,2,0,Not Distracted
2020,4,Arizona,40278,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40278,2,0,Not Distracted
2020,4,Arizona,40279,1,92,"Distraction (Distracted), Details Unknown"
2020,4,Arizona,40280,1,0,Not Distracted
2020,4,Arizona,40281,1,0,Not Distracted
2020,4,Arizona,40282,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40282,2,0,Not Distracted
2020,4,Arizona,40283,1,0,Not Distracted
2020,4,Arizona,40284,1,0,Not Distracted
2020,4,Arizona,40284,2,0,Not Distracted
2020,4,Arizona,40284,3,0,Not Distracted
2020,4,Arizona,40285,1,0,Not Distracted
2020,4,Arizona,40286,1,0,Not Distracted
2020,4,Arizona,40286,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40287,1,0,Not Distracted
2020,4,Arizona,40288,1,0,Not Distracted
2020,4,Arizona,40289,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40290,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40291,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40292,1,0,Not Distracted
2020,4,Arizona,40293,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40294,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40295,1,0,Not Distracted
2020,4,Arizona,40296,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40297,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40298,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40299,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40299,2,0,Not Distracted
2020,4,Arizona,40300,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40301,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40302,1,0,Not Distracted
2020,4,Arizona,40303,1,7,Adjusting Audio Or Climate Controls
2020,4,Arizona,40304,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40305,1,0,Not Distracted
2020,4,Arizona,40306,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40307,1,12,"Distracted by Outside Person, Object or Event"
2020,4,Arizona,40308,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40309,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40310,1,0,Not Distracted
2020,4,Arizona,40310,2,0,Not Distracted
2020,4,Arizona,40311,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40311,2,0,Not Distracted
2020,4,Arizona,40312,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40312,2,0,Not Distracted
2020,4,Arizona,40313,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40314,1,0,Not Distracted
2020,4,Arizona,40314,2,0,Not Distracted
2020,4,Arizona,40315,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40316,1,0,Not Distracted
2020,4,Arizona,40316,2,0,Not Distracted
2020,4,Arizona,40317,1,0,Not Distracted
2020,4,Arizona,40318,1,98,Other Distraction [Specify:]
2020,4,Arizona,40318,2,0,Not Distracted
2020,4,Arizona,40319,1,0,Not Distracted
2020,4,Arizona,40320,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40320,2,0,Not Distracted
2020,4,Arizona,40321,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40322,1,0,Not Distracted
2020,4,Arizona,40323,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40323,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40324,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40324,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40325,1,0,Not Distracted
2020,4,Arizona,40326,1,12,"Distracted by Outside Person, Object or Event"
2020,4,Arizona,40326,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40327,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40328,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40329,1,0,Not Distracted
2020,4,Arizona,40330,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40330,2,0,Not Distracted
2020,4,Arizona,40331,1,0,Not Distracted
2020,4,Arizona,40332,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40333,1,0,Not Distracted
2020,4,Arizona,40334,1,0,Not Distracted
2020,4,Arizona,40335,1,0,Not Distracted
2020,4,Arizona,40335,2,0,Not Distracted
2020,4,Arizona,40336,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40337,1,10,While Using or Reaching for Device/Object Brought into Vehicle
2020,4,Arizona,40337,2,0,Not Distracted
2020,4,Arizona,40338,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40338,2,0,Not Distracted
2020,4,Arizona,40339,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40339,2,0,Not Distracted
2020,4,Arizona,40340,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40341,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40342,1,0,Not Distracted
2020,4,Arizona,40342,2,0,Not Distracted
2020,4,Arizona,40342,3,0,Not Distracted
2020,4,Arizona,40343,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40344,1,3,By Other Occupant(s)
2020,4,Arizona,40345,1,0,Not Distracted
2020,4,Arizona,40346,1,0,Not Distracted
2020,4,Arizona,40346,2,0,Not Distracted
2020,4,Arizona,40347,1,0,Not Distracted
2020,4,Arizona,40348,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40349,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40349,2,0,Not Distracted
2020,4,Arizona,40349,3,0,Not Distracted
2020,4,Arizona,40350,1,92,"Distraction (Distracted), Details Unknown"
2020,4,Arizona,40350,2,0,Not Distracted
2020,4,Arizona,40351,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40352,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40353,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40353,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40354,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40355,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40355,2,0,Not Distracted
2020,4,Arizona,40356,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40357,1,0,Not Distracted
2020,4,Arizona,40358,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40358,2,0,Not Distracted
2020,4,Arizona,40359,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40360,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40360,2,0,Not Distracted
2020,4,Arizona,40360,3,0,Not Distracted
2020,4,Arizona,40361,1,0,Not Distracted
2020,4,Arizona,40361,2,0,Not Distracted
2020,4,Arizona,40362,1,0,Not Distracted
2020,4,Arizona,40363,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40363,2,0,Not Distracted
2020,4,Arizona,40364,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40365,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40366,1,12,"Distracted by Outside Person, Object or Event"
2020,4,Arizona,40366,2,0,Not Distracted
2020,4,Arizona,40367,1,0,Not Distracted
2020,4,Arizona,40368,1,0,Not Distracted
2020,4,Arizona,40368,2,0,Not Distracted
2020,4,Arizona,40368,3,0,Not Distracted
2020,4,Arizona,40368,4,0,Not Distracted
2020,4,Arizona,40368,5,0,Not Distracted
2020,4,Arizona,40369,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40370,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40370,2,0,Not Distracted
2020,4,Arizona,40371,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40371,2,0,Not Distracted
2020,4,Arizona,40372,1,0,Not Distracted
2020,4,Arizona,40373,1,0,Not Distracted
2020,4,Arizona,40374,1,6,While Manipulating Mobile Phone
2020,4,Arizona,40374,2,0,Not Distracted
2020,4,Arizona,40375,1,0,Not Distracted
2020,4,Arizona,40376,1,12,"Distracted by Outside Person, Object or Event"
2020,4,Arizona,40376,2,0,Not Distracted
2020,4,Arizona,40377,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40378,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40379,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40379,2,0,Not Distracted
2020,4,Arizona,40379,3,0,Not Distracted
2020,4,Arizona,40380,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40380,2,0,Not Distracted
2020,4,Arizona,40381,1,0,Not Distracted
2020,4,Arizona,40381,2,0,Not Distracted
2020,4,Arizona,40382,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40382,2,0,Not Distracted
2020,4,Arizona,40383,1,0,Not Distracted
2020,4,Arizona,40384,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40385,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40385,2,0,Not Distracted
2020,4,Arizona,40386,1,0,Not Distracted
2020,4,Arizona,40386,2,15,Other Mobile Phone Related
2020,4,Arizona,40387,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40387,2,0,Not Distracted
2020,4,Arizona,40388,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40389,1,10,While Using or Reaching for Device/Object Brought into Vehicle
2020,4,Arizona,40389,1,13,Eating or Drinking
2020,4,Arizona,40389,2,0,Not Distracted
2020,4,Arizona,40390,1,0,Not Distracted
2020,4,Arizona,40390,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40391,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40392,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40393,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40394,1,96,Not Reported
2020,4,Arizona,40395,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40396,1,0,Not Distracted
2020,4,Arizona,40396,2,0,Not Distracted
2020,4,Arizona,40397,1,96,Not Reported
2020,4,Arizona,40397,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40398,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40398,2,0,Not Distracted
2020,4,Arizona,40399,1,16,No Driver Present/Unknown if Driver present
2020,4,Arizona,40400,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40401,1,96,Not Reported
2020,4,Arizona,40401,2,96,Not Reported
2020,4,Arizona,40402,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40403,1,0,Not Distracted
2020,4,Arizona,40404,1,0,Not Distracted
2020,4,Arizona,40405,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40405,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40406,1,0,Not Distracted
2020,4,Arizona,40407,1,0,Not Distracted
2020,4,Arizona,40408,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40409,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40410,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40412,1,0,Not Distracted
2020,4,Arizona,40413,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40414,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40415,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40416,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40416,2,0,Not Distracted
2020,4,Arizona,40416,3,0,Not Distracted
2020,4,Arizona,40416,4,0,Not Distracted
2020,4,Arizona,40417,1,0,Not Distracted
2020,4,Arizona,40418,1,0,Not Distracted
2020,4,Arizona,40419,1,0,Not Distracted
2020,4,Arizona,40419,2,0,Not Distracted
2020,4,Arizona,40420,1,0,Not Distracted
2020,4,Arizona,40421,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40422,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40423,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40424,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40425,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40426,1,0,Not Distracted
2020,4,Arizona,40427,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40428,1,0,Not Distracted
2020,4,Arizona,40428,2,0,Not Distracted
2020,4,Arizona,40428,3,0,Not Distracted
2020,4,Arizona,40429,1,0,Not Distracted
2020,4,Arizona,40429,2,0,Not Distracted
2020,4,Arizona,40430,1,0,Not Distracted
2020,4,Arizona,40430,2,0,Not Distracted
2020,4,Arizona,40431,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40431,2,0,Not Distracted
2020,4,Arizona,40432,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40432,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40433,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40434,1,0,Not Distracted
2020,4,Arizona,40435,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40435,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40436,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40436,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40437,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40438,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40439,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40440,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40441,1,6,While Manipulating Mobile Phone
2020,4,Arizona,40442,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40442,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40443,1,0,Not Distracted
2020,4,Arizona,40444,1,0,Not Distracted
2020,4,Arizona,40444,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40446,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40447,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40448,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40449,1,0,Not Distracted
2020,4,Arizona,40450,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40450,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40451,1,0,Not Distracted
2020,4,Arizona,40452,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40453,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40454,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40455,1,0,Not Distracted
2020,4,Arizona,40456,1,0,Not Distracted
2020,4,Arizona,40457,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40458,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40458,2,0,Not Distracted
2020,4,Arizona,40459,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40460,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40460,2,0,Not Distracted
2020,4,Arizona,40461,1,0,Not Distracted
2020,4,Arizona,40462,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40462,2,0,Not Distracted
2020,4,Arizona,40463,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40464,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40464,2,0,Not Distracted
2020,4,Arizona,40465,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40466,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40467,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40467,2,0,Not Distracted
2020,4,Arizona,40468,1,0,Not Distracted
2020,4,Arizona,40468,2,12,"Distracted by Outside Person, Object or Event"
2020,4,Arizona,40468,3,0,Not Distracted
2020,4,Arizona,40469,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40470,1,0,Not Distracted
2020,4,Arizona,40471,1,0,Not Distracted
2020,4,Arizona,40471,2,0,Not Distracted
2020,4,Arizona,40472,1,0,Not Distracted
2020,4,Arizona,40473,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40473,2,0,Not Distracted
2020,4,Arizona,40473,3,0,Not Distracted
2020,4,Arizona,40474,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40475,1,0,Not Distracted
2020,4,Arizona,40475,2,0,Not Distracted
2020,4,Arizona,40476,1,0,Not Distracted
2020,4,Arizona,40477,1,0,Not Distracted
2020,4,Arizona,40478,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40478,2,0,Not Distracted
2020,4,Arizona,40479,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40480,1,92,"Distraction (Distracted), Details Unknown"
2020,4,Arizona,40480,2,0,Not Distracted
2020,4,Arizona,40481,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40481,2,0,Not Distracted
2020,4,Arizona,40482,1,0,Not Distracted
2020,4,Arizona,40483,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40483,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40484,1,12,"Distracted by Outside Person, Object or Event"
2020,4,Arizona,40484,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40485,1,0,Not Distracted
2020,4,Arizona,40486,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40487,1,0,Not Distracted
2020,4,Arizona,40487,2,0,Not Distracted
2020,4,Arizona,40488,1,0,Not Distracted
2020,4,Arizona,40489,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40490,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40490,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40491,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40492,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40493,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40494,1,12,"Distracted by Outside Person, Object or Event"
2020,4,Arizona,40494,2,0,Not Distracted
2020,4,Arizona,40495,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40496,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40497,1,0,Not Distracted
2020,4,Arizona,40497,2,0,Not Distracted
2020,4,Arizona,40498,1,5,While Talking or Listening to Mobile Phone
2020,4,Arizona,40498,2,0,Not Distracted
2020,4,Arizona,40498,3,0,Not Distracted
2020,4,Arizona,40498,4,0,Not Distracted
2020,4,Arizona,40498,5,0,Not Distracted
2020,4,Arizona,40499,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40499,2,0,Not Distracted
2020,4,Arizona,40499,3,0,Not Distracted
2020,4,Arizona,40499,4,0,Not Distracted
2020,4,Arizona,40499,5,0,Not Distracted
2020,4,Arizona,40500,1,0,Not Distracted
2020,4,Arizona,40500,2,0,Not Distracted
2020,4,Arizona,40500,3,99,Reported as Unknown if Distracted
2020,4,Arizona,40501,1,0,Not Distracted
2020,4,Arizona,40501,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40502,1,0,Not Distracted
2020,4,Arizona,40502,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40503,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40503,2,0,Not Distracted
2020,4,Arizona,40504,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40505,1,0,Not Distracted
2020,4,Arizona,40506,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40506,2,0,Not Distracted
2020,4,Arizona,40507,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40508,1,0,Not Distracted
2020,4,Arizona,40509,1,0,Not Distracted
2020,4,Arizona,40510,1,0,Not Distracted
2020,4,Arizona,40511,1,0,Not Distracted
2020,4,Arizona,40512,1,0,Not Distracted
2020,4,Arizona,40512,2,0,Not Distracted
2020,4,Arizona,40513,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40513,2,0,Not Distracted
2020,4,Arizona,40514,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40515,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40515,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40516,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40517,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40517,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40518,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40519,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40519,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40520,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40521,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40522,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40523,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40524,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40524,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40525,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40526,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40526,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40527,1,96,Not Reported
2020,4,Arizona,40528,1,0,Not Distracted
2020,4,Arizona,40528,2,0,Not Distracted
2020,4,Arizona,40529,1,0,Not Distracted
2020,4,Arizona,40529,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40530,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40531,1,0,Not Distracted
2020,4,Arizona,40532,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40533,1,0,Not Distracted
2020,4,Arizona,40534,1,0,Not Distracted
2020,4,Arizona,40535,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40535,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40536,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40537,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40537,2,0,Not Distracted
2020,4,Arizona,40537,3,0,Not Distracted
2020,4,Arizona,40538,1,0,Not Distracted
2020,4,Arizona,40539,1,0,Not Distracted
2020,4,Arizona,40540,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40541,1,0,Not Distracted
2020,4,Arizona,40541,2,0,Not Distracted
2020,4,Arizona,40542,1,0,Not Distracted
2020,4,Arizona,40542,2,0,Not Distracted
2020,4,Arizona,40543,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40544,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40545,1,13,Eating or Drinking
2020,4,Arizona,40545,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40546,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40547,1,0,Not Distracted
2020,4,Arizona,40548,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40548,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40549,1,0,Not Distracted
2020,4,Arizona,40549,2,0,Not Distracted
2020,4,Arizona,40550,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40550,2,0,Not Distracted
2020,4,Arizona,40551,1,0,Not Distracted
2020,4,Arizona,40552,1,0,Not Distracted
2020,4,Arizona,40552,2,0,Not Distracted
2020,4,Arizona,40553,1,0,Not Distracted
2020,4,Arizona,40554,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40554,2,0,Not Distracted
2020,4,Arizona,40554,3,0,Not Distracted
2020,4,Arizona,40555,1,0,Not Distracted
2020,4,Arizona,40556,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40557,1,0,Not Distracted
2020,4,Arizona,40557,2,0,Not Distracted
2020,4,Arizona,40558,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40559,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40560,1,0,Not Distracted
2020,4,Arizona,40560,2,0,Not Distracted
2020,4,Arizona,40561,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40562,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40563,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40563,2,0,Not Distracted
2020,4,Arizona,40564,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40565,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40565,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40566,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40566,2,0,Not Distracted
2020,4,Arizona,40567,1,0,Not Distracted
2020,4,Arizona,40568,1,98,Other Distraction [Specify:]
2020,4,Arizona,40568,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40568,3,0,Not Distracted
2020,4,Arizona,40569,1,0,Not Distracted
2020,4,Arizona,40570,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40570,2,0,Not Distracted
2020,4,Arizona,40571,1,0,Not Distracted
2020,4,Arizona,40571,2,99,Reported as Unknown if Distracted
2020,4,Arizona,40572,1,0,Not Distracted
2020,4,Arizona,40572,2,0,Not Distracted
2020,4,Arizona,40573,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40574,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40575,1,0,Not Distracted
2020,4,Arizona,40575,2,0,Not Distracted
2020,4,Arizona,40576,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40577,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40578,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40579,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40580,1,99,Reported as Unknown if Distracted
2020,4,Arizona,40580,2,0,Not Distracted
